Organization Name,Organization Name URL,Number of Employees,Industries,Last Funding Type,Contact Job Departments,IPqwery - Patents Granted,Number of Investments,IPO Status,IPqwery - Total Patents,Closed Date,Closed Date Precision,Headquarters Location,Headquarters Regions,Diversity Spotlight (US Headquarters Only),Estimated Revenue Range,Description,Founded Date,Founded Date Precision,Operating Status,Exit Date,Exit Date Precision,Company Type,Website,Twitter,Facebook,LinkedIn,Contact Email,Phone Number,Hub Tags,Number of Articles,Full Description,Actively Hiring,Announced Date,Announced Date Precision
BTC-Alpha,https://www.crunchbase.com/organization/btc-alpha,11-50,"Cryptocurrency, Customer Service, Financial Services, Trading Platform",,,,,Private,,,,"Kenilworth, Warwickshire, United Kingdom",,,,BTC-Alpha is a cryptocurrency exchange platform.,2015-01-01,year,Active,,,For Profit,https://btc-alpha.com,https://twitter.com/btcalpha/,https://www.facebook.com/btcalpha/,https://www.linkedin.com/company/btcalpha/,support@btc-alpha.com,,,1,"BTC-Alpha is a cryptocurrency trading platform that provides advanced financial services to both beginners and professionals. Their platform is a reliable, secure, and stable environment for crypto trading with low commission fees and 24hours customer support. They serve services for trustful purchase, sale, and transfer of clients' digital assets. They offer the best customer experience and ceaseless product improvement and development.",,,
Brokerst,https://www.crunchbase.com/organization/brokerst,1-10,"Cryptocurrency, Financial Services, FinTech, Online Portals, Trading Platform",,,,,Private,,,,"Warwick, Warwickshire, United Kingdom",,,,Brokerst is an online marketplace for crypto trading.,2020-01-01,year,Active,,,For Profit,https://brokerst.com/,,,https://www.linkedin.com/company/brokerst-en/,info@brokerst.com,55-21-979-265-939,,,,,,
Britcoin Business Card,https://www.crunchbase.com/organization/britcoin-business-card,1-10,"Banking, Bitcoin, Debit Cards, Financial Services, Small and Medium Businesses",,,,,Private,,,,"London, England, United Kingdom",,,,Bitcoin business account in 5 minutes,2022-09-02,day,Active,,,For Profit,https://britcoin.business,https://twitter.com/britcoincard,https://facebook.com/britcoincard,https://linkedin.com/company/britcoincard,email@britcoin.business,,,,,,,
BrightMinded Ltd,https://www.crunchbase.com/organization/brightminded-ltd,11-50,"Blockchain, E-Commerce Platforms, Mobile Apps, Software, Software Engineering, Web Design, Web Development",,"Management, Operations",,,Private,,,,"Hove, Brighton and Hove, United Kingdom",,,,Bespoke Software Development,2011-03-01,month,Active,,,For Profit,https://brightminded.com/,https://twitter.com/BrightMindedLtd,https://www.facebook.com/brightminded,https://www.linkedin.com/company/brightminded-ltd/,hello@brightminded.com,01273830331,,1,"BrightMinded is a software development company renowned for transforming bright ideas into bespoke software solutions. Based in Brighton, East Sussex (UK), we work as long-term partners with our clients, offering them full support and software development solutions of the highest quality. We have a wide-ranging portfolio of projects from websites to content management services, mobile apps and optimisation algorithms. Our team of highly experienced software developers, web designers and search engine optimisation (SEO) experts want to ensure that the client gets the best possible solution for the budget available.",,,
Bridge Link Capital,https://www.crunchbase.com/organization/bridge-link-capital,11-50,"Big Data, Blockchain, Financial Services, Internet of Things",,,,1,Private,,,,"London, England, United Kingdom",,,,"Bridge Link Capital is dedicated to global block chain project investment,covering Internet, IOT, AI, Health science, AI，Big Data， etc.",2018-02-01,month,Active,,,For Profit,http://www.bridgelink.capital,,https://www.facebook.com/capital.bridgelink.3,,,,,,"Bridge Link Capital Bridge the world, Link the future BridgeLink Capital is dedicated to early start-ups investment,A round and B round joint investment activities involving in Internet, IOT, blockchain, AI, Big Data field.  As one of the youngest yet enthusiastic team in blockchain investment industry, we are moving forward without hesitation.  BridgeLink Capital has established long term strategic relations with global entrepreneurs, experts,investors,and partners in investment and blockchain industry, i.e. United States, Australia, Japan and Korea,where we bridge and link the most high end information and resources, profit oriented and utilizable projects to our community, for example, Yumerium, Access Network, and so on. Our Mission  To lead and construct an eco-friendly block chain project China community! Contact Us at: bridgelinkcapital@gmail.com",,,
Bricktrade,https://www.crunchbase.com/organization/bricktrade,1-10,"Blockchain, Real Estate, Real Estate Investment",,,,,Private,,,,"London, England, United Kingdom",,,,Bricktrade is reinventing property investment through the use of blockchain technology and cryptocurrencies.,2019-01-01,year,Active,,,For Profit,https://bricktrade.co.uk/,https://twitter.com/brick_trade,https://www.facebook.com/Bricktrade.co.uk,https://www.linkedin.com/company/bricktrade/,hello@bricktrade.co.uk,,,,,,,
BR-DGE,https://www.crunchbase.com/organization/br-dge,51-100,"Cryptocurrency, Enterprise Software, Fraud Detection, Information Technology, Mobile Payments, Payments",Seed,Management,,,Private,,,,"Edinburgh, Edinburgh, City of, United Kingdom",,,$1M to $10M,"BR-DGE empower merchants, utilising payment orchestration to take control of the end-to-end payment journey.",2018-01-01,year,Active,,,For Profit,https://br-dge.to/,https://twitter.com/bridgeorch,https://www.facebook.com/pg/bridgeorch,https://www.linkedin.com/company/br-dge,info@br-dge.to,+44 (0) 333 050 9419,,17,"BR-DGE are on a mission to shift power and control back to merchants because payments have become too complicated, inflexible and restrict choices. Pushing the boundaries of payment technology, BR-DGE have built an independent payment orchestration platform, that’s simple to integrate and easy to adopt, enabling merchants to build resilience, consolidate reporting and innovate at speed.    In an increasingly competitive and complex payment landscape, with fast-evolving customer demand, BR-DGE ensures merchants deliver a streamlined end-to-end payment experience.   BR-DGE, a global marketplace powering billions of transactions globally.",,,
BoxMedia,https://www.crunchbase.com/organization/boxspring-entertainment-llc,11-50,"Blockchain, Business Intelligence, Data Visualization, E-Learning, Education, Edutainment, Information and Communications Technology (ICT), Media and Entertainment, Software",Seed,Management,,,Private,,,,"London, England, United Kingdom",,,Less than $1M,"BoxPlay.io (a BoxMedia company) an EdTech company providing accredited, bingeable edutainment & tools that empower the digital generation.",2018-05-01,month,Active,,,For Profit,https://boxplay.io/,https://twitter.com/BoxPlay_io,https://www.facebook.com/BoxPlay.io,https://www.linkedin.com/company/boxplayio/,info@boxmedia.io,+1(800) 696-0563,,9,"BoxMedia Holdings Ltd. was founded in June 2018 to democratize career success. Box’s plug-and-play mobile-web courses deliver relatable simulations, relevant subject matter, and microlearning to the digital generation through modular, stackable products that can be delivered at scale.",,,
Boxchain,https://www.crunchbase.com/organization/boxchain,1-10,"Blockchain, Information Technology, Software",,,,,Private,,,,"Reading, Reading, United Kingdom",,,$1M to $10M,Boxchain is a cloud-native platform enabling users to easily build and deploy enterprise-grade applications.,2017-01-01,year,Active,,,For Profit,https://boxchain.com,https://twitter.com/box_chain,,https://www.linkedin.com/company/boxchain,,,,,,,,
Bottlepay,https://www.crunchbase.com/organization/bottle-pay,11-50,"Apps, Bitcoin, Financial Services, FinTech, Mobile Payments",Seed,Operations,,,Private,,,,"Newcastle, Newcastle upon Tyne, United Kingdom",,,Less than $1M,"Bottle Pay is an app company providing mobile payment, mobile banking, and financial services.",2019-06-01,day,Active,2021-10-29,day,For Profit,https://bottlepay.com,https://twitter.com/bottlepay,https://www.facebook.com/Bottlepay-105190101334888/,https://www.linkedin.com/company/bottlepay/,hello@bottlepay.com,,,37,"Bottlepay is a payments platform built on top of the bitcoin network, the world's first open-source monetary system.  The company provides mobile payment, mobile banking, and financial services. Bottlepay is headquartered in Tyne, England and was co-founded by Peter Cheyne and Peter O'Donoghue in 2018.",,2021-10-29,day
Botin,https://www.crunchbase.com/organization/botin,1-10,"Asset Management, Cryptocurrency, FinTech, Internet, Stock Exchanges, Trading Platform, Wealth Management",Seed,,,,Private,,,,"London, England, United Kingdom",,,,"US stock market access for Latin Americans. Botin is an app to invest from $1 USD, with no minimums and no commissions per trade.",2020-12-14,day,Active,,,For Profit,http://www.botin.app,http://www.twitter.com/botinapp,http://www.facebook.com/botinapp,http://www.linkedin.com/botinapp,hola@botin.com,,,4,Digital Broker App of U.S Securities for Latin Americans,,,
BOOFAPP.CO.UK,https://www.crunchbase.com/organization/boofapp-co-uk,1-10,"Cryptocurrency, Financial Services, FinTech, Transaction Processing",Pre-Seed,,,,Private,,,,"London, England, United Kingdom",,,,Boof / BOOFAPP.CO.UK is a London-based FinTech startup. Payment Gateway / Booking Platform / Credit Facilitation,2021-03-22,day,Active,,,For Profit,https://boofapp.co.uk,https://instagram.com/boofapp.co.uk,,https://linkedin.com/company/boofapp,invest@boofapp.co.uk,,,1,"Boof / BOOFAPP.CO.UK allows users to discover treatments/services across the UK, make bookings, spread their payments seamlessly and use cryptocurrency as a payment method.",,,
